"kmer.id" "j.counts" "genome" "sc3" "dif" "per" "esp_array"
"490" "10455_22" 22 22 22 0 1 1
"491" "10456_1" 1 1 1 0 1 1
"492" "10457_1" 1 75 75 0 1 50.3333333333333
"493" "10458_2" 2 524 265 259 0.505725190839695 131.833333333333
"494" "10459_1" 1 1 1 0 1 1
"495" "1046_2" 2 230 88 142 0.382608695652174 53.3333333333333
"496" "10461_3" 3 3 3 0 1 1
"497" "10462_1" 1 2 2 0 1 1.66666666666667
"498" "10463_1" 1 1 1 0 1 1
"499" "10464_2" 2 662 360 302 0.54380664652568 170.666666666667
"500" "10465_2" 2 3 3 0 1 1.33333333333333
"501" "10466_1" 1 1 1 0 1 1
"502" "10467_2" 2 126 62 64 0.492063492063492 31.6666666666667
"503" "10468_2" 2 776 486 290 0.626288659793814 210.666666666667
"504" "10469_2" 2 1202 638 564 0.530782029950083 307
"505" "1047_1" 1 24 14 10 0.583333333333333 13
"506" "10470_80" 80 82 82 0 1 1.01666666666667
"507" "10471_3" 3 81 81 0 1 18.3333333333333
"508" "10472_2" 2 58 58 0 1 19.6666666666667
"509" "10473_2" 2 725 483 242 0.666206896551724 201.666666666667
"510" "10474_1" 1 1 1 0 1 1
"511" "10475_1" 1 5 5 0 1 3.66666666666667
"512" "10476_74" 74 80 80 0 1 1.05405405405405
"513" "10477_1" 1 1 1 0 1 1
"514" "10478_1" 1 218 134 84 0.614678899082569 117.666666666667
"515" "10479_1" 1 1 1 0 1 1
"516" "1048_1" 1 59 59 0 1 39.6666666666667
"517" "10480_1" 1 1 1 0 1 1
"518" "10482_1" 1 247 221 26 0.894736842105263 156.333333333333
"519" "10483_1" 1 1 1 0 1 1
"520" "10484_2" 2 840 526 314 0.626190476190476 228
"521" "10485_1" 1 1 1 0 1 1
"522" "10486_2" 2 2 2 0 1 1
"523" "10487_4" 4 961 370 591 0.385015608740895 111.25
"524" "1049_1" 1 1 1 0 1 1
"525" "10490_1" 1 4 3 1 0.75 2.66666666666667
"526" "10491_1" 1 1 1 0 1 1
"527" "10492_83" 83 84 84 0 1 1.00803212851406
"528" "10493_1" 1 408 214 194 0.524509803921569 207.666666666667
"529" "10494_1" 1 1 1 0 1 1
"530" "10495_3" 3 16 9 7 0.5625 3.11111111111111
"531" "10496_2" 2 107 40 67 0.373831775700935 24.8333333333333
"532" "10497_2" 2 2 2 0 1 1
"533" "10498_1" 1 78 78 0 1 52.3333333333333
"534" "10499_2" 2 842 493 349 0.585510688836104 222.833333333333
"535" "105_1" 1 1073 659 414 0.614165890027959 577.666666666667
"536" "1050_38" 38 38 38 0 1 1
"537" "10500_4" 4 1850 793 1057 0.428648648648649 220.583333333333
"538" "10501_72" 72 85 76 9 0.894117647058824 1.0787037037037
"539" "10502_2" 2 852 522 330 0.612676056338028 229.333333333333
"540" "10503_1" 1 410 254 156 0.619512195121951 221.666666666667
"541" "10504_1" 1 1 1 0 1 1
"542" "10505_4" 4 2650 1425 1225 0.537735849056604 339.916666666667
"543" "10506_1" 1 1 1 0 1 1
"544" "10507_3" 3 3 3 0 1 1
"545" "10508_5" 5 8 5 3 0.625 1.2
"546" "10509_82" 82 83 83 0 1 1.00813008130081
"547" "1051_1" 1 1 1 0 1 1
"548" "10510_3" 3 77 77 0 1 17.4444444444444
"549" "10511_1" 1 7 7 0 1 5
"550" "10512_1" 1 79 79 0 1 53
"551" "10513_1" 1 1 1 0 1 1
"552" "10514_2" 2 905 546 359 0.603314917127072 242.166666666667
"553" "10515_76" 76 77 76 1 0.987012987012987 1.00438596491228
"554" "10517_1" 1 4 3 1 0.75 2.66666666666667
"555" "10518_2" 2 1433 739 694 0.515701325889742 362.333333333333
"556" "10519_59" 59 59 59 0 1 1
"557" "1052_2" 2 901 534 367 0.592674805771365 239.5
"558" "10520_2" 2 1640 963 677 0.587195121951219 434.166666666667
"559" "10521_3" 3 3 3 0 1 1
"560" "10522_1" 1 19 16 3 0.842105263157895 12
"561" "10523_2" 2 864 524 340 0.606481481481482 231.666666666667
"562" "10524_2" 2 179 60 119 0.335195530726257 40.1666666666667
"563" "10525_2" 2 32 17 15 0.53125 8.5
"564" "10526_1" 1 1484 842 642 0.567385444743935 775.666666666667
"565" "10527_1" 1 168 75 93 0.446428571428571 81.3333333333333
"566" "10528_4" 4 1314 572 742 0.43531202435312 157.5
"567" "10529_1" 1 1 1 0 1 1
"568" "1053_1" 1 1367 794 573 0.580833942940746 720.666666666667
"569" "10530_1" 1 35 33 2 0.942857142857143 23
"570" "10531_1" 1 7 7 0 1 5
"571" "10532_4" 4 973 364 609 0.37410071942446 111.75
"572" "10533_1" 1 1 1 0 1 1
"573" "10534_1" 1 1 1 0 1 1
"574" "10535_1" 1 22 22 0 1 15
"575" "10536_1" 1 1 1 0 1 1
"576" "10537_1" 1 17 14 3 0.823529411764706 10.6666666666667
"577" "10538_2" 2 689 382 307 0.554426705370102 178.833333333333
"578" "10539_1" 1 2 1 1 0.5 1.33333333333333
"579" "1054_1" 1 2 1 1 0.5 1.33333333333333
"580" "10540_5" 5 90 80 10 0.888888888888889 11.6666666666667
"581" "10541_1" 1 3 3 0 1 2.33333333333333
"582" "10542_1" 1 4 3 1 0.75 2.66666666666667
"583" "10543_2" 2 429 228 201 0.531468531468531 109.833333333333
"584" "10544_2" 2 890 553 337 0.621348314606742 240.833333333333
"585" "10545_2" 2 30 23 7 0.766666666666667 9.16666666666667
"586" "10546_2" 2 680 462 218 0.679411764705882 190.666666666667
"587" "10547_68" 68 69 68 1 0.985507246376812 1.00490196078431
"588" "10548_2" 2 894 553 341 0.618568232662192 241.5
"589" "10549_2" 2 654 406 248 0.620795107033639 177
"590" "1055_56" 56 56 56 0 1 1
"591" "10550_1" 1 66 23 43 0.348484848484849 30
"592" "10551_1" 1 3 3 0 1 2.33333333333333
"593" "10552_1" 1 1 1 0 1 1
"594" "10553_2" 2 158 79 79 0.5 39.8333333333333
"595" "10554_2" 2 79 79 0 1 26.6666666666667
"596" "10555_2" 2 824 502 322 0.609223300970874 221.333333333333
"597" "10556_2" 2 225 63 162 0.28 48.3333333333333
"598" "10557_2" 2 1053 622 431 0.590693257359924 279.5
"599" "10558_1" 1 1 1 0 1 1
"600" "10559_2" 2 924 565 359 0.611471861471861 248.5
"601" "1056_1" 1 1 1 0 1 1
"602" "10560_2" 2 648 390 258 0.601851851851852 173.333333333333
"603" "10561_1" 1 1 1 0 1 1
"604" "10562_2" 2 783 441 342 0.563218390804598 204.333333333333
"605" "10563_3" 3 3 3 0 1 1
"606" "10564_2" 2 1581 889 692 0.562302340290955 412
"607" "10565_2" 2 310 132 178 0.425806451612903 74
"608" "10566_73" 73 75 75 0 1 1.01826484018265
"609" "10567_1" 1 1 1 0 1 1
"610" "10568_1" 1 1 1 0 1 1
"611" "10569_5" 5 7 7 0 1 1.26666666666667
"612" "1057_2" 2 443 268 175 0.604966139954853 118.833333333333
"613" "10570_1" 1 1 1 0 1 1
"614" "10571_2" 2 1161 612 549 0.527131782945736 295.833333333333
"615" "10572_2" 2 23 16 7 0.695652173913043 6.83333333333333
"616" "10573_1" 1 1 1 0 1 1
"617" "10574_1" 1 55 55 0 1 37
"618" "10575_2" 2 272 103 169 0.378676470588235 62.8333333333333
"619" "10576_2" 2 230 110 120 0.478260869565217 57
"620" "10577_1" 1 21 13 8 0.619047619047619 11.6666666666667
"621" "10578_1" 1 55 53 2 0.963636363636364 36.3333333333333
"622" "10579_1" 1 95 89 6 0.936842105263158 61.6666666666667
"623" "1058_1" 1 1 1 0 1 1
"624" "10580_3" 3 3 3 0 1 1
"625" "10581_2" 2 818 497 321 0.60757946210269 219.5
"626" "10583_1" 1 1 1 0 1 1
"627" "10585_1" 1 2 1 1 0.5 1.33333333333333
"628" "10586_2" 2 2 2 0 1 1
"629" "10587_4" 4 73 73 0 1 12.5
"630" "10588_2" 2 525 305 220 0.580952380952381 138.666666666667
"631" "10589_2" 2 610 354 256 0.580327868852459 161
"632" "1059_2" 2 688 471 217 0.684593023255814 193.5
"633" "10590_2" 2 1528 833 695 0.545157068062827 393.833333333333
"634" "10591_1" 1 1 1 0 1 1
"635" "10592_1" 1 5 3 2 0.6 3
"636" "10593_1" 1 19 11 8 0.578947368421053 10.3333333333333
"637" "10594_1" 1 1 1 0 1 1
"638" "10595_2" 2 265 111 154 0.418867924528302 63
"639" "10596_2" 2 820 495 325 0.603658536585366 219.5
"640" "10598_1" 1 811 469 342 0.578298397040691 427
"641" "10599_2" 2 4 4 0 1 1.66666666666667
"642" "1060_4" 4 3563 1852 1711 0.519786696603985 451.583333333333
"643" "10600_1" 1 1 1 0 1 1
"644" "10601_1" 1 82 82 0 1 55
"645" "10602_1" 1 8 6 2 0.75 5
"646" "10603_2" 2 1094 603 491 0.551188299817185 283.166666666667
"647" "10604_2" 2 920 569 351 0.618478260869565 248.5
"648" "10605_1" 1 1147 616 531 0.537053182214473 588
"649" "10606_1" 1 1 1 0 1 1
"650" "10607_2" 2 589 336 253 0.570458404074703 154.5
"651" "10608_2" 2 263 100 163 0.380228136882129 60.8333333333333
"652" "10609_2" 2 835 475 360 0.568862275449102 218.666666666667
"653" "1061_1" 1 525 263 262 0.500952380952381 263
"654" "10610_2" 2 1550 853 697 0.550322580645161 400.833333333333
"655" "10611_2" 2 1709 994 715 0.581626682270334 450.833333333333
"656" "10612_1" 1 1 1 0 1 1
"657" "10613_2" 2 859 509 350 0.592549476135041 228.333333333333
"658" "10614_2" 2 756 433 323 0.572751322751323 198.5
"659" "10615_1" 1 1552 858 694 0.552835051546392 803.666666666667
"660" "10618_1" 1 1 1 0 1 1
"661" "10619_2" 2 664 360 304 0.542168674698795 171
"662" "1062_2" 2 371 221 150 0.595687331536388 99
"663" "10620_2" 2 921 552 369 0.599348534201954 245.833333333333
"664" "10621_2" 2 847 502 345 0.592680047225502 225.166666666667
"665" "10622_1" 1 1 1 0 1 1
"666" "10623_1" 1 1 1 0 1 1
"667" "10624_2" 2 604 343 261 0.567880794701987 158.166666666667
"668" "10625_52" 52 58 53 5 0.913793103448276 1.04487179487179
"669" "10626_1" 1 267 118 149 0.441947565543071 128.666666666667
"670" "10627_2" 2 862 496 366 0.575406032482599 226.666666666667
"671" "10628_2" 2 1365 770 595 0.564102564102564 356.166666666667
"672" "10629_2" 2 703 402 301 0.571834992887625 184.5
"673" "1063_2" 2 955 579 376 0.606282722513089 256
"674" "10630_1" 1 2 2 0 1 1.66666666666667
"675" "10631_2" 2 63 26 37 0.412698412698413 15.1666666666667
"676" "10633_2" 2 961 606 355 0.630593132154006 261.5
"677" "10634_2" 2 1374 734 640 0.534206695778748 351.666666666667
"678" "10635_75" 75 78 76 2 0.974358974358974 1.01777777777778
"679" "10636_2" 2 921 516 405 0.560260586319218 239.833333333333
"680" "10637_1" 1 76 76 0 1 51
"681" "10639_1" 1 2 2 0 1 1.66666666666667
"682" "1064_2" 2 16 9 7 0.5625 4.5
"683" "10641_1" 1 174 98 76 0.563218390804598 91
"684" "10642_1" 1 5 5 0 1 3.66666666666667
"685" "10643_1" 1 85 76 9 0.894117647058824 54
"686" "10644_2" 2 1094 638 456 0.583180987202925 289
"687" "10645_3" 3 3 3 0 1 1
"688" "10646_2" 2 1013 586 427 0.578479763079961 266.833333333333
"689" "10647_1" 1 1 1 0 1 1
"690" "10648_1" 1 2 2 0 1 1.66666666666667
"691" "10649_1" 1 6 6 0 1 4.33333333333333
"692" "1065_2" 2 34 14 20 0.411764705882353 8.33333333333333
"693" "10650_1" 1 1 1 0 1 1
"694" "10651_5" 5 55 55 0 1 7.66666666666667
"695" "10652_2" 2 1021 480 541 0.470127326150833 250.5
"696" "10653_2" 2 724 441 283 0.609116022099447 194.5
"697" "10654_2" 2 1554 861 693 0.554054054054054 402.833333333333
"698" "10655_3" 3 3 3 0 1 1
"699" "10656_2" 2 69 25 44 0.36231884057971 16
"700" "10657_1" 1 1 1 0 1 1
"701" "10658_1" 1 1 1 0 1 1
"702" "10659_1" 1 468 226 242 0.482905982905983 231.666666666667
"703" "1066_4" 4 70 64 6 0.914285714285714 11.5
"704" "10660_2" 2 583 346 237 0.593481989708405 155.166666666667
"705" "10661_1" 1 1 1 0 1 1
"706" "10662_58" 58 72 66 6 0.916666666666667 1.1264367816092
"707" "10663_2" 2 661 315 346 0.476550680786687 163
"708" "10664_1" 1 1 1 0 1 1
"709" "10665_4" 4 450 142 308 0.315555555555556 49.6666666666667
"710" "10666_1" 1 2 2 0 1 1.66666666666667
"711" "10667_3" 3 4 4 0 1 1.22222222222222
"712" "10668_1" 1 4 3 1 0.75 2.66666666666667
"713" "10669_4" 4 4 4 0 1 1
"714" "1067_2" 2 110 54 56 0.490909090909091 27.6666666666667
"715" "10670_2" 2 889 535 354 0.601799775028121 237.666666666667
"716" "10671_1" 1 1 1 0 1 1
"717" "10672_3" 3 3 3 0 1 1
"718" "10673_1" 1 1 1 0 1 1
"719" "10674_1" 1 1 1 0 1 1
"720" "10675_1" 1 6 6 0 1 4.33333333333333
"721" "10676_1" 1 3 3 0 1 2.33333333333333
"722" "10677_1" 1 1 1 0 1 1
"723" "10678_2" 2 480 264 216 0.55 124.333333333333
"724" "10679_6" 6 7 7 0 1 1.11111111111111
"725" "1068_2" 2 57 57 0 1 19.3333333333333
"726" "10680_1" 1 188 112 76 0.595744680851064 100.333333333333
"727" "10681_1" 1 82 82 0 1 55
"728" "10682_1" 1 1 1 0 1 1
"729" "10683_2" 2 722 421 301 0.583102493074792 190.833333333333
"730" "10684_2" 2 1511 839 672 0.555261416280609 392
"731" "10685_2" 2 146 66 80 0.452054794520548 35.6666666666667
"732" "10686_3" 3 80 80 0 1 18.1111111111111
"733" "10687_1" 1 4 4 0 1 3
"734" "10688_1" 1 1 1 0 1 1
"735" "10689_2" 2 991 563 428 0.56811301715439 259.333333333333
"736" "1069_11" 11 11 11 0 1 1
"737" "10690_3" 3 3 3 0 1 1
"738" "10692_1" 1 1 1 0 1 1
"739" "10693_1" 1 199 123 76 0.618090452261307 107.666666666667
"740" "10695_2" 2 2 2 0 1 1
"741" "10696_5" 5 7 5 2 0.714285714285714 1.13333333333333
"742" "10697_2" 2 958 600 358 0.626304801670146 260
"743" "10698_2" 2 654 404 250 0.617737003058104 176.666666666667
"744" "107_1" 1 828 493 335 0.595410628019324 440.666666666667
"745" "1070_2" 2 5 2 3 0.4 1.5
"746" "10700_71" 71 72 72 0 1 1.0093896713615
"747" "10701_2" 2 1043 597 446 0.572387344199425 273.666666666667
"748" "10702_1" 1 848 504 344 0.594339622641509 451
"749" "10703_2" 2 1086 608 478 0.559852670349908 282.666666666667
"750" "10704_1" 1 1 1 0 1 1
"751" "10705_2" 2 1509 794 715 0.526176275679258 384.166666666667
"752" "10706_1" 1 1 1 0 1 1
"753" "10707_1" 1 1 1 0 1 1
"754" "10708_1" 1 1 1 0 1 1
"755" "10709_4" 4 63 63 0 1 10.8333333333333
"756" "1071_2" 2 182 88 94 0.483516483516484 45.3333333333333
"757" "10710_2" 2 94 19 75 0.202127659574468 19.1666666666667
"758" "10711_1" 1 3 3 0 1 2.33333333333333
"759" "10712_1" 1 2 1 1 0.5 1.33333333333333
"760" "10713_1" 1 663 365 298 0.55052790346908 343
"761" "10714_3" 3 18 5 13 0.277777777777778 2.88888888888889
"762" "10715_2" 2 155 75 80 0.483870967741935 38.6666666666667
"763" "10716_2" 2 3 3 0 1 1.33333333333333
"764" "10717_4" 4 1295 592 703 0.457142857142857 157.583333333333
"765" "10718_1" 1 1 1 0 1 1
"766" "10719_2" 2 904 541 363 0.598451327433628 241.166666666667
"767" "1072_1" 1 45 45 0 1 30.3333333333333
"768" "10720_1" 1 1 1 0 1 1
"769" "10721_1" 1 22 22 0 1 15
"770" "10722_2" 2 2 2 0 1 1
"771" "10723_2" 2 120 41 79 0.341666666666667 27.1666666666667
"772" "10724_2" 2 568 325 243 0.572183098591549 149.166666666667
"773" "10725_2" 2 844 513 331 0.60781990521327 226.5
"774" "10726_1" 1 24 21 3 0.875 15.3333333333333
"775" "10727_2" 2 637 327 310 0.513343799058085 161
"776" "10728_1" 1 77 77 0 1 51.6666666666667
"777" "10729_1" 1 1 1 0 1 1
"778" "1073_82" 82 305 210 95 0.688524590163934 2.42682926829268
"779" "10730_2" 2 687 261 426 0.379912663755459 158.333333333333
"780" "10731_2" 2 540 275 265 0.509259259259259 136.166666666667
"781" "10733_1" 1 1 1 0 1 1
"782" "10734_2" 2 543 314 229 0.578268876611418 143.166666666667
"783" "10735_1" 1 3 3 0 1 2.33333333333333
"784" "10736_1" 1 1 1 0 1 1
"785" "10737_2" 2 1611 940 671 0.58348851644941 425.5
"786" "10738_2" 2 873 522 351 0.597938144329897 232.833333333333
"787" "10739_2" 2 870 510 360 0.586206896551724 230.333333333333
"788" "1074_1" 1 1 1 0 1 1
"789" "10740_1" 1 86 86 0 1 57.6666666666667
"790" "10741_1" 1 60 60 0 1 40.3333333333333
"791" "10742_2" 2 721 389 332 0.539528432732316 185.333333333333
"792" "10743_1" 1 338 241 97 0.71301775147929 193.333333333333
"793" "10744_4" 4 5 5 0 1 1.16666666666667
"794" "10745_40" 40 41 40 1 0.975609756097561 1.00833333333333
"795" "10746_1" 1 410 247 163 0.602439024390244 219.333333333333
"796" "10747_2" 2 1550 860 690 0.554838709677419 402
"797" "10748_80" 80 95 92 3 0.968421052631579 1.1125
"798" "10749_2" 2 713 393 320 0.551192145862553 184.666666666667
"799" "1075_4" 4 1032 480 552 0.465116279069767 126.333333333333
"800" "10750_18" 18 77 77 0 1 3.18518518518519
"801" "10751_1" 1 1 1 0 1 1
"802" "10752_2" 2 726 473 253 0.651515151515151 200.166666666667
"803" "10753_2" 2 872 513 359 0.588302752293578 231.166666666667
"804" "10754_2" 2 1086 622 464 0.572744014732965 285
"805" "10755_1" 1 1 1 0 1 1
"806" "10756_1" 1 1 1 0 1 1
"807" "10757_2" 2 913 547 366 0.599123767798467 243.666666666667
"808" "10758_1" 1 1 1 0 1 1
"809" "10759_17" 17 20 20 0 1 1.11764705882353
"810" "1076_2" 2 1214 576 638 0.474464579901153 298.666666666667
"811" "10761_1" 1 1 1 0 1 1
"812" "10762_2" 2 1051 578 473 0.549952426260704 271.833333333333
"813" "10763_2" 2 1550 883 667 0.569677419354839 405.833333333333
"814" "10764_2" 2 893 550 343 0.615901455767077 240.833333333333
"815" "10765_55" 55 57 57 0 1 1.02424242424242
"816" "10766_2" 2 1543 875 668 0.567077122488658 403.333333333333
"817" "10767_2" 2 1510 850 660 0.562913907284768 393.666666666667
"818" "10768_2" 2 700 271 429 0.387142857142857 162.166666666667
"819" "10769_4" 4 24 12 12 0.5 3.33333333333333
"820" "1077_1" 1 482 256 226 0.531120331950207 246.333333333333
"821" "10770_1" 1 1 1 0 1 1
"822" "10771_1" 1 1 1 0 1 1
"823" "10772_2" 2 899 536 363 0.596218020022247 239.5
"824" "10773_2" 2 1478 819 659 0.554127198917456 383.166666666667
"825" "10774_1" 1 1 1 0 1 1
"826" "10775_2" 2 344 173 171 0.502906976744186 86.5
"827" "10777_2" 2 922 514 408 0.557483731019523 239.666666666667
"828" "10778_1" 1 2 1 1 0.5 1.33333333333333
"829" "10779_1" 1 1 1 0 1 1
"830" "1078_2" 2 1551 795 756 0.51257253384913 391.333333333333
"831" "10780_2" 2 2 2 0 1 1
"832" "10781_1" 1 639 342 297 0.535211267605634 327.333333333333
"833" "10782_77" 77 91 79 12 0.868131868131868 1.06926406926407
"834" "10783_2" 2 790 470 320 0.594936708860759 210.333333333333
"835" "10784_1" 1 1332 721 611 0.541291291291291 684.666666666667
"836" "10785_1" 1 1 1 0 1 1
"837" "10786_3" 3 3 3 0 1 1
"838" "10787_1" 1 1 1 0 1 1
"839" "10788_11" 11 12 11 1 0.916666666666667 1.03030303030303
"840" "10789_1" 1 760 372 388 0.489473684210526 377.666666666667
"841" "1079_2" 2 526 288 238 0.547528517110266 136
"842" "10790_1" 1 4 3 1 0.75 2.66666666666667
"843" "10791_1" 1 1 1 0 1 1
"844" "10792_2" 2 200 118 82 0.59 53.3333333333333
"845" "10794_1" 1 1 1 0 1 1
"846" "10795_2" 2 1010 545 465 0.53960396039604 259.5
"847" "10796_1" 1 1 1 0 1 1
"848" "10797_2" 2 2 2 0 1 1
"849" "10798_1" 1 78 78 0 1 52.3333333333333
"850" "10799_2" 2 1255 707 548 0.563346613545817 327.333333333333
"851" "108_1" 1 1 1 0 1 1
"852" "1080_2" 2 218 123 95 0.564220183486238 57.1666666666667
"853" "10800_2" 2 843 502 341 0.595492289442467 224.5
"854" "10801_1" 1 1 1 0 1 1
"855" "10802_52" 52 58 54 4 0.931034482758621 1.05128205128205
"856" "10804_2" 2 156 63 93 0.403846153846154 36.8333333333333
"857" "10805_2" 2 529 255 274 0.482041587901701 131
"858" "10806_2" 2 1339 716 623 0.534727408513816 342.833333333333
"859" "10807_2" 2 716 403 313 0.562849162011173 186.833333333333
"860" "10808_1" 1 1 1 0 1 1
"861" "10809_1" 1 1 1 0 1 1
"862" "1081_1" 1 5 2 3 0.4 2.66666666666667
"863" "10810_64" 64 64 64 0 1 1
"864" "10811_3" 3 3 3 0 1 1
"865" "10812_1" 1 1 1 0 1 1
"866" "10813_1" 1 3 1 2 0.333333333333333 1.66666666666667
"867" "10814_3" 3 3 3 0 1 1
"868" "10815_2" 2 1128 690 438 0.611702127659574 303.333333333333
"869" "10816_81" 81 91 84 7 0.923076923076923 1.05349794238683
"870" "10817_4" 4 2067 1024 1043 0.49540396710208 257.916666666667
"871" "10818_8" 8 8 8 0 1 1
"872" "10819_1" 1 512 316 196 0.6171875 276.333333333333
"873" "1082_2" 2 69 31 38 0.449275362318841 17
"874" "10820_1" 1 1 1 0 1 1
"875" "10821_2" 2 887 528 359 0.595264937993236 236.166666666667
"876" "10822_1" 1 524 258 266 0.49236641221374 261
"877" "10823_2" 2 2 2 0 1 1
"878" "10824_1" 1 74 74 0 1 49.6666666666667
"879" "10825_2" 2 239 101 138 0.422594142259414 57
"880" "10826_7" 7 7 7 0 1 1
"881" "10827_1" 1 102 94 8 0.92156862745098 65.6666666666667
"882" "10828_1" 1 7 5 2 0.714285714285714 4.33333333333333
"883" "10829_1" 1 1 1 0 1 1
"884" "1083_1" 1 54 54 0 1 36.3333333333333
"885" "10830_2" 2 803 460 343 0.572851805728518 210.833333333333
"886" "10831_2" 2 43 33 10 0.767441860465116 13
"887" "10832_2" 2 631 313 318 0.496038034865293 157.666666666667
"888" "10833_2" 2 693 410 283 0.591630591630592 184.166666666667
"889" "10834_3" 3 6 6 0 1 1.66666666666667
"890" "10835_2" 2 2 2 0 1 1
"891" "10836_53" 53 53 53 0 1 1
"892" "10837_2" 2 514 309 205 0.601167315175097 137.5
"893" "10838_3" 3 868 497 371 0.57258064516129 152
"894" "10839_3" 3 3 3 0 1 1
"895" "1084_1" 1 4 4 0 1 3
"896" "10840_3" 3 3 3 0 1 1
"897" "10841_4" 4 4 4 0 1 1
"898" "10842_1" 1 80 80 0 1 53.6666666666667
"899" "10843_1" 1 2 2 0 1 1.66666666666667
"900" "10844_2" 2 914 400 514 0.437636761487965 219.333333333333
"901" "10845_2" 2 946 603 343 0.637420718816068 258.5
"902" "10846_2" 2 1170 634 536 0.541880341880342 301
"903" "10847_2" 2 1465 799 666 0.545392491467577 377.666666666667
"904" "10848_2" 2 1543 831 712 0.538561244329229 396
"905" "10849_2" 2 842 522 320 0.619952494061758 227.666666666667
"906" "1085_2" 2 136 50 86 0.367647058823529 31.3333333333333
"907" "10850_1" 1 1 1 0 1 1
"908" "10851_3" 3 85 29 56 0.341176470588235 13
"909" "10852_1" 1 472 302 170 0.639830508474576 258.333333333333
"910" "10853_2" 2 734 389 345 0.529972752043597 187.5
"911" "10854_2" 2 485 261 224 0.538144329896907 124.666666666667
"912" "10855_5" 5 6 6 0 1 1.13333333333333
"913" "10856_1" 1 1568 885 683 0.564413265306122 818
"914" "10857_1" 1 1 1 0 1 1
"915" "10858_4" 4 4 4 0 1 1
"916" "10859_2" 2 851 511 340 0.600470035252644 227.333333333333
"917" "1086_1" 1 1 1 0 1 1
"918" "10860_2" 2 571 302 269 0.528896672504378 145.833333333333
"919" "10861_82" 82 82 82 0 1 1
"920" "10862_2" 2 44 30 14 0.681818181818182 12.6666666666667
"921" "10863_1" 1 101 83 18 0.821782178217822 61.6666666666667
"922" "10864_1" 1 147 74 73 0.503401360544218 74
"923" "10865_1" 1 1 1 0 1 1
"924" "10866_2" 2 2 2 0 1 1
"925" "10867_2" 2 436 218 218 0.5 109.333333333333
"926" "10868_77" 77 80 80 0 1 1.02597402597403
"927" "10869_2" 2 91 88 3 0.967032967032967 30.1666666666667
"928" "1087_1" 1 7 7 0 1 5
"929" "10870_4" 4 1072 457 615 0.426305970149254 127.75
"930" "10871_5" 5 5 5 0 1 1
"931" "10872_2" 2 1533 848 685 0.553163731245923 397.166666666667
"932" "10873_1" 1 1 1 0 1 1
"933" "10874_1" 1 2 1 1 0.5 1.33333333333333
"934" "10875_82" 82 84 84 0 1 1.01626016260163
"935" "10876_2" 2 59 36 23 0.610169491525424 16.1666666666667
"936" "10877_2" 2 76 30 46 0.394736842105263 18
"937" "10878_2" 2 1367 693 674 0.506949524506218 343.666666666667
"938" "10879_2" 2 85 76 9 0.894117647058824 27.1666666666667
"939" "1088_1" 1 836 501 335 0.599282296650718 446
"940" "10880_2" 2 556 364 192 0.654676258992806 153.666666666667
