"repeatmasker_name" "repeatmasker_subtype" "colors" "fam_gen_perc_RM"
"1500" "Unknow712" "Unknow" "not_kmer" 0.0038986532715245
"1501" "Unknow713" "Unknow" "not_kmer" 0.00318550545350009
"1502" "Unknow714" "Unknow" "not_kmer" 0.00939307966055775
"1503" "Unknow74" "Unknow" "not_kmer" 0.0630358907328673
"1504" "Unknow75" "Unknow" "not_kmer" 0.000498364475184117
"1505" "Unknow76" "Unknow" "not_kmer" 0.000295662695378591
"1506" "Unknow77" "Unknow" "not_kmer" 0.0567732782942068
"1507" "Unknow78" "Unknow" "not_kmer" 0.0121087465515947
"1508" "Unknow8" "Unknow" "not_kmer" 0.0319121063604429
"1509" "Unknow80" "Unknow" "not_kmer" 0.00267942220193265
"1510" "Unknow81" "Unknow" "not_kmer" 0.0232130453764378
"1511" "Unknow83" "Unknow" "not_kmer" 0.00105143158299787
"1512" "Unknow84" "Unknow" "not_kmer" 0.045725024497886
"1513" "Unknow85" "Unknow" "not_kmer" 0.00341404835424109
"1514" "Unknow86" "Unknow" "not_kmer" 0.00146723871077775
"1515" "Unknow87" "Unknow" "not_kmer" 0.00315362355104724
"1516" "Unknow88" "Unknow" "not_kmer" 0.0056461171249142
"1517" "Unknow89" "Unknow" "not_kmer" 0.000893700065599531
"1518" "Unknow9" "Unknow" "not_kmer" 0.00174477906160419
"1519" "Unknow90" "Unknow" "not_kmer" 0.0649457844892799
"1520" "Unknow91" "Unknow" "not_kmer" 0.00271499569309058
"1521" "Unknow92" "Unknow" "not_kmer" 0.0327739245235896
"1522" "Unknow93" "Unknow" "not_kmer" 0.000355399312606047
"1523" "Unknow94" "Unknow" "not_kmer" 0.000202701779805526
"1524" "Unknow95" "Unknow" "not_kmer" 0.0004403058528226
"1525" "Unknow96" "Unknow" "not_kmer" 0.00352714520820544
"1526" "Unknow97" "Unknow" "not_kmer" 0.00574746801481696
"1527" "Unknow98" "Unknow" "not_kmer" 1.27527609811424e-05
"1528" "Unknow99" "Unknow" "not_kmer" 0.000506754449513816
"1529" "VHARB4_VV_tp" "DNA_Transposon" "not_kmer" 0.00390402285509551
"1530" "Vingi-1_HR_pol" "LINE" "not_kmer" 0.0350657299114901
"1531" "Vingi-2_HR_pol" "LINE" "not_kmer" 1.2839231412574
"1532" "Vingi-3_HR_pol" "LINE" "not_kmer" 0.117867393368209
"1533" "Vingi-4_HR_pol" "LINE" "not_kmer" 0.985540751800094
"1534" "Waldo-4_AAe_pol" "LINE" "not_kmer" 0.0230331643268091
"1535" "WORF_DMi_pol" "LINE" "not_kmer" 0.243679421228696
"1536" "YOYO_env" "LTR" "not_kmer" 0.170667851017816
"1537" "YOYO_gag" "LTR" "not_kmer" 0.0110126803051628
"1538" "YOYO_pol" "LTR" "not_kmer" 0.126209712643715
"1539" "ZAM_env" "LTR" "not_kmer" 0.0192590182743373
