kmer_id	Contig
kmer_20198786.0	Contig_131
kmer_43546852.0	Contig_131
kmer_98338023.0	Contig_131
kmer_135841992.0	Contig_131
kmer_303006652.0	Contig_131
kmer_225996674.0	Contig_131
kmer_449128769.0	Contig_131
kmer_170226759.0	Contig_131
kmer_399751468.0	Contig_131
kmer_4879838.0	Contig_131
kmer_8223331.0	Contig_131
kmer_15593457.0	Contig_131
kmer_32803640.0	Contig_131
kmer_73969075.0	Contig_131
kmer_172891865.0	Contig_131
kmer_405151013.0	Contig_131
kmer_68143432.0	Contig_131
kmer_158210687.0	Contig_131
kmer_373402228.0	Contig_131
kmer_485488784.0	Contig_131
kmer_113966536.0	Contig_131
kmer_168927726.0	Contig_131
kmer_179117439.0	Contig_132
kmer_76509963.0	Contig_132
kmer_295123120.0	Contig_132
kmer_126915477.0	Contig_132
kmer_57172842.0	Contig_132
kmer_184183657.0	Contig_132
kmer_372324439.0	Contig_132
kmer_157700346.0	Contig_132
kmer_76345395.0	Contig_132
kmer_176814889.0	Contig_132
kmer_416630236.0	Contig_132
kmer_190600372.0	Contig_132
kmer_345558028.0	Contig_132
kmer_365746256.0	Contig_132
kmer_455884842.0	Contig_132
kmer_467186701.0	Contig_132
kmer_514593298.0	Contig_132
kmer_421467661.0	Contig_132
kmer_242251118.0	Contig_132
kmer_399182867.0	Contig_132
kmer_347126970.0	Contig_132
kmer_383238922.0	Contig_132
kmer_511499432.0	Contig_132
kmer_395768194.0	Contig_132
kmer_208487891.0	Contig_132
kmer_88341668.0	Contig_132
kmer_471173975.0	Contig_132
kmer_219663593.0	Contig_132
kmer_493015898.0	Contig_132
kmer_206323899.0	Contig_132
kmer_465539552.0	Contig_132
kmer_194402729.0	Contig_133
kmer_367245942.0	Contig_133
kmer_401529736.0	Contig_133
kmer_25809278.0	Contig_133
kmer_56241115.0	Contig_133
kmer_124912225.0	Contig_133
kmer_290273856.0	Contig_133
kmer_43747670.0	Contig_133
kmer_98693512.0	Contig_133
kmer_51221470.0	Contig_133
kmer_23561668.0	Contig_133
kmer_11652208.0	Contig_133
kmer_6505756.0	Contig_133
kmer_251409186.0	Contig_133
kmer_214014686.0	Contig_133
kmer_419341895.0	Contig_133
kmer_180177815.0	Contig_133
kmer_14581864.0	Contig_133
kmer_30477112.0	Contig_133
kmer_68332461.0	Contig_133
kmer_158676992.0	Contig_133
kmer_374444817.0	Contig_133
kmer_457451740.0	Contig_133
kmer_152199050.0	Contig_133
kmer_357855235.0	Contig_133
kmer_430462262.0	Contig_133
kmer_193060282.0	Contig_133
kmer_81797043.0	Contig_133
kmer_482925069.0	Contig_133
kmer_122317847.0	Contig_133
kmer_284558477.0	Contig_133
kmer_203443353.0	Contig_134
kmer_315548557.0	Contig_134
kmer_134684053.0	Contig_134
kmer_474168592.0	Contig_134
kmer_523191127.0	Contig_134
kmer_390847279.0	Contig_134
kmer_493103113.0	Contig_134
kmer_207528834.0	Contig_134
kmer_467291390.0	Contig_134
kmer_514852039.0	Contig_134
kmer_282693833.0	Contig_134
kmer_121459380.0	Contig_134
kmer_486146627.0	Contig_134
kmer_459420515.0	Contig_134
kmer_217104102.0	Contig_134
kmer_480225977.0	Contig_134
kmer_46659101.0	Contig_134
kmer_104555125.0	Contig_134
kmer_245078790.0	Contig_134
kmer_344686271.0	Contig_134
kmer_374844500.0	Contig_134
kmer_489988626.0	Contig_134
kmer_164716992.0	Contig_134
kmer_107893340.0	Contig_134
kmer_485000428.0	Contig_134
kmer_373297065.0	Contig_134
kmer_440027532.0	Contig_134
kmer_73145175.0	Contig_134
kmer_171042041.0	Contig_134
kmer_401329591.0	Contig_134
kmer_23325987.0	Contig_134
kmer_36373171.0	Contig_135
kmer_44249626.0	Contig_135
kmer_99728228.0	Contig_135
kmer_233626634.0	Contig_135
kmer_459474752.0	Contig_135
kmer_202703370.0	Contig_135
kmer_85836829.0	Contig_135
kmer_37464397.0	Contig_135
kmer_402605995.0	Contig_135
kmer_171677695.0	Contig_135
kmer_17729509.0	Contig_135
kmer_38222521.0	Contig_135
kmer_87711320.0	Contig_135
kmer_207044542.0	Contig_135
kmer_152451874.0	Contig_135
kmer_65946355.0	Contig_135
kmer_408461010.0	Contig_135
kmer_103519758.0	Contig_135
kmer_242492613.0	Contig_135
kmer_112042851.0	Contig_135
kmer_299522315.0	Contig_135
kmer_397918138.0	Contig_135
kmer_463551366.0	Contig_135
kmer_205051064.0	Contig_135
kmer_315802539.0	Contig_135
kmer_460422902.0	Contig_135
kmer_490368297.0	Contig_135
kmer_168948180.0	Contig_135
kmer_397319195.0	Contig_135
kmer_282198858.0	Contig_135
kmer_41137179.0	Contig_136
kmer_93477391.0	Contig_136
kmer_218920764.0	Contig_136
kmer_482451411.0	Contig_136
kmer_75432934.0	Contig_136
kmer_176398481.0	Contig_136
kmer_412348422.0	Contig_136
kmer_149581459.0	Contig_136
kmer_254187471.0	Contig_136
kmer_403544520.0	Contig_136
kmer_48524336.0	Contig_136
kmer_108564539.0	Contig_136
kmer_254488485.0	Contig_136
kmer_517406137.0	Contig_136
kmer_258737568.0	Contig_136
kmer_404526833.0	Contig_136
kmer_60975719.0	Contig_136
kmer_138170159.0	Contig_136
kmer_322872942.0	Contig_136
kmer_246319718.0	Contig_136
kmer_339043756.0	Contig_136
kmer_387203703.0	Contig_136
kmer_380030275.0	Contig_136
kmer_161247639.0	Contig_136
kmer_414713957.0	Contig_136
kmer_173539080.0	Contig_136
kmer_96283879.0	Contig_136
kmer_42550358.0	Contig_136
kmer_19755376.0	Contig_136
kmer_287336864.0	Contig_136
kmer_505092390.0	Contig_137
kmer_329260015.0	Contig_137
kmer_213014930.0	Contig_137
kmer_26178112.0	Contig_137
kmer_57334787.0	Contig_137
kmer_76926302.0	Contig_137
kmer_296394899.0	Contig_137
kmer_86007686.0	Contig_137
kmer_203096423.0	Contig_137
kmer_460202674.0	Contig_137
kmer_475175018.0	Contig_137
kmer_157772989.0	Contig_137
kmer_372475305.0	Contig_137
kmer_481639897.0	Contig_137
kmer_64149078.0	Contig_137
kmer_147451210.0	Contig_137
kmer_345677843.0	Contig_137
kmer_375901536.0	Contig_137
kmer_277115647.0	Contig_137
kmer_118981831.0	Contig_137
kmer_53584289.0	Contig_137
kmer_14827866.0	Contig_137
kmer_31065829.0	Contig_137
kmer_69782001.0	Contig_137
kmer_162416008.0	Contig_137
kmer_382857201.0	Contig_137
kmer_462134905.0	Contig_137
kmer_390028133.0	Contig_137
kmer_521659766.0	Contig_137
kmer_395537191.0	Contig_137
kmer_253647124.0	Contig_138
kmer_259498115.0	Contig_138
kmer_110505521.0	Contig_138
kmer_49419078.0	Contig_138
kmer_403630520.0	Contig_138
kmer_104465470.0	Contig_138
kmer_244850493.0	Contig_138
kmer_455712778.0	Contig_138
kmer_372756975.0	Contig_138
kmer_365060508.0	Contig_138
kmer_78187663.0	Contig_138
kmer_183377239.0	Contig_138
kmer_425465836.0	Contig_138
kmer_278637304.0	Contig_138
kmer_8574074.0	Contig_138
kmer_16468136.0	Contig_138
kmer_35040904.0	Contig_138
kmer_79703679.0	Contig_138
kmer_187340716.0	Contig_138
kmer_166685244.0	Contig_138
kmer_332020312.0	Contig_138
kmer_303671880.0	Contig_138
kmer_140078891.0	Contig_138
kmer_245085342.0	Contig_138
kmer_277786429.0	Contig_138
kmer_181504830.0	Contig_138
kmer_491344094.0	Contig_138
kmer_460698504.0	Contig_138
kmer_203421742.0	Contig_138
kmer_86151378.0	Contig_138
kmer_175048707.0	Contig_139
kmer_193452478.0	Contig_139
kmer_116702939.0	Contig_139
kmer_272159709.0	Contig_139
kmer_527079297.0	Contig_139
kmer_515717527.0	Contig_139
kmer_430792466.0	Contig_139
kmer_320675195.0	Contig_139
kmer_234759858.0	Contig_139
kmer_498685394.0	Contig_139
kmer_264237116.0	Contig_139
kmer_425349266.0	Contig_139
kmer_183304939.0	Contig_139
kmer_78150508.0	Contig_139
kmer_34425025.0	Contig_139
kmer_16228342.0	Contig_139
kmer_8489901.0	Contig_139
kmer_229239291.0	Contig_139
kmer_494130578.0	Contig_139
kmer_219251727.0	Contig_139
kmer_204842145.0	Contig_139
kmer_81108860.0	Contig_139
kmer_191172874.0	Contig_139
kmer_239724548.0	Contig_139
kmer_102417223.0	Contig_139
kmer_45639366.0	Contig_139
kmer_2605374.0	Contig_139
kmer_3853397.0	Contig_139
kmer_6111924.0	Contig_139
kmer_10850009.0	Contig_139
kmer_242255471.0	Contig_140
kmer_421468438.0	Contig_140
kmer_455288291.0	Contig_140
kmer_464356245.0	Contig_140
kmer_271712517.0	Contig_140
kmer_116489577.0	Contig_140
kmer_306875674.0	Contig_140
kmer_157605957.0	Contig_140
kmer_372157295.0	Contig_140
kmer_464845899.0	Contig_140
kmer_47173337.0	Contig_140
kmer_87201367.0	Contig_140
kmer_38016703.0	Contig_140
kmer_17649031.0	Contig_140
kmer_9051479.0	Contig_140
kmer_15970240.0	Contig_140
kmer_33782706.0	Contig_140
kmer_76509848.0	Contig_140
kmer_179117209.0	Contig_140
kmer_417328595.0	Contig_140
kmer_196098602.0	Contig_140
kmer_391958818.0	Contig_140
kmer_421090517.0	Contig_140
kmer_238502169.0	Contig_140
kmer_502479367.0	Contig_140
kmer_299915627.0	Contig_140
kmer_115332736.0	Contig_140
kmer_269203164.0	Contig_140
kmer_447727268.0	Contig_140
kmer_452488518.0	Contig_140
kmer_195762433.0	Contig_141
kmer_447491884.0	Contig_141
kmer_417267220.0	Contig_141
kmer_195709909.0	Contig_141
kmer_447419600.0	Contig_141
kmer_234201218.0	Contig_141
kmer_192198650.0	Contig_141
kmer_441393995.0	Contig_141
kmer_381266160.0	Contig_141
kmer_469313393.0	Contig_141
kmer_363712293.0	Contig_141
kmer_450106761.0	Contig_141
kmer_274281958.0	Contig_141
kmer_117645171.0	Contig_141
kmer_300239772.0	Contig_141
kmer_128891531.0	Contig_141
kmer_57923531.0	Contig_141
kmer_192161740.0	Contig_141
kmer_441339813.0	Contig_141
kmer_380962400.0	Contig_141
kmer_507783132.0	Contig_141
kmer_357245367.0	Contig_141
kmer_283500794.0	Contig_141
kmer_303138596.0	Contig_141
kmer_136754054.0	Contig_141
kmer_319867373.0	Contig_141
kmer_191790813.0	Contig_141
kmer_81348826.0	Contig_141
kmer_222659801.0	Contig_141
kmer_486924677.0	Contig_141
kmer_168089263.0	Contig_142
kmer_395539578.0	Contig_142
kmer_467992699.0	Contig_142
kmer_207995395.0	Contig_142
kmer_462188232.0	Contig_142
kmer_375758622.0	Contig_142
kmer_159287848.0	Contig_142
kmer_489534202.0	Contig_142
kmer_225211336.0	Contig_142
kmer_182455423.0	Contig_142
kmer_335026062.0	Contig_142
kmer_264235411.0	Contig_142
kmer_523424857.0	Contig_142
kmer_489419041.0	Contig_142
kmer_158011630.0	Contig_142
kmer_372984887.0	Contig_142
kmer_183003898.0	Contig_142
kmer_89031103.0	Contig_142
kmer_210046392.0	Contig_142
kmer_96933803.0	Contig_142
kmer_484153110.0	Contig_142
kmer_373105945.0	Contig_142
kmer_185135245.0	Contig_142
kmer_191345995.0	Contig_142
kmer_307132627.0	Contig_142
kmer_133898470.0	Contig_142
kmer_375679214.0	Contig_142
kmer_223020210.0	Contig_142
kmer_204381948.0	Contig_142
kmer_66526842.0	Contig_143
kmer_154028900.0	Contig_143
kmer_363037429.0	Contig_143
kmer_227615448.0	Contig_143
kmer_97264471.0	Contig_143
kmer_246782664.0	Contig_143
kmer_220342025.0	Contig_143
kmer_94204332.0	Contig_143
kmer_483926506.0	Contig_143
kmer_499431771.0	Contig_143
kmer_262968859.0	Contig_143
kmer_498554921.0	Contig_143
kmer_234622538.0	Contig_143
kmer_413757845.0	Contig_143
kmer_163694285.0	Contig_143
kmer_385736631.0	Contig_143
kmer_166324407.0	Contig_143
kmer_71292855.0	Contig_143
kmer_326829943.0	Contig_143
kmer_272382965.0	Contig_143
kmer_519089136.0	Contig_143
kmer_516229339.0	Contig_143
kmer_435233846.0	Contig_143
kmer_345882135.0	Contig_143
kmer_377178571.0	Contig_143
kmer_498922290.0	Contig_143
kmer_246563960.0	Contig_143
kmer_421916690.0	Contig_143
kmer_181583082.0	Contig_143
kmer_512148610.0	Contig_144
kmer_438069359.0	Contig_144
kmer_362309954.0	Contig_144
kmer_443929306.0	Contig_144
kmer_404704748.0	Contig_144
kmer_63206577.0	Contig_144
kmer_144581461.0	Contig_144
kmer_338697511.0	Contig_144
kmer_340276094.0	Contig_144
kmer_349492116.0	Contig_144
kmer_359746114.0	Contig_144
kmer_437576898.0	Contig_144
kmer_516464074.0	Contig_144
kmer_386249978.0	Contig_144
kmer_163898654.0	Contig_144
kmer_373533810.0	Contig_144
kmer_486122651.0	Contig_144
kmer_121187529.0	Contig_144
kmer_106534758.0	Contig_144
kmer_47623656.0	Contig_144
kmer_290726753.0	Contig_144
kmer_426157996.0	Contig_144
kmer_502034213.0	Contig_144
kmer_295612172.0	Contig_144
kmer_80113851.0	Contig_144
kmer_188457480.0	Contig_144
kmer_344730217.0	Contig_144
kmer_344264634.0	Contig_144
kmer_368292697.0	Contig_144
kmer_13504357.0	Contig_145
kmer_69082081.0	Contig_145
kmer_160531882.0	Contig_145
kmer_378433867.0	Contig_145
kmer_453137960.0	Contig_145
kmer_303572333.0	Contig_145
kmer_139486960.0	Contig_145
kmer_326155240.0	Contig_145
kmer_208547326.0	Contig_145
kmer_418757712.0	Contig_145
kmer_447728595.0	Contig_145
kmer_334957276.0	Contig_145
kmer_153976770.0	Contig_145
kmer_222580265.0	Contig_145
kmer_486838615.0	Contig_145
kmer_128600348.0	Contig_145
kmer_299448631.0	Contig_145
kmer_111133348.0	Contig_145
kmer_260954389.0	Contig_145
kmer_447250250.0	Contig_145
kmer_195604795.0	Contig_145
kmer_417248645.0	Contig_145
kmer_447488505.0	Contig_145
kmer_452446190.0	Contig_145
kmer_198495595.0	Contig_145
kmer_314680203.0	Contig_145
kmer_334281396.0	Contig_145
kmer_337372228.0	Contig_145
kmer_332859619.0	Contig_145
kmer_378275382.0	Contig_146
kmer_502438104.0	Contig_146
kmer_299527776.0	Contig_146
kmer_112089948.0	Contig_146
kmer_262570068.0	Contig_146
kmer_461222896.0	Contig_146
kmer_482173809.0	Contig_146
kmer_71768561.0	Contig_146
kmer_167654591.0	Contig_146
kmer_88515006.0	Contig_146
kmer_407374646.0	Contig_146
kmer_174041898.0	Contig_146
kmer_414778340.0	Contig_146
kmer_177621977.0	Contig_146
kmer_415178709.0	Contig_146
kmer_312992981.0	Contig_146
kmer_190473703.0	Contig_146
kmer_82836813.0	Contig_146
kmer_295982969.0	Contig_146
kmer_452164047.0	Contig_146
kmer_445806260.0	Contig_146
kmer_405925198.0	Contig_146
kmer_75604896.0	Contig_146
kmer_176845921.0	Contig_146
kmer_388179643.0	Contig_146
kmer_158423778.0	Contig_146
kmer_246410815.0	Contig_146
kmer_487149987.0	Contig_146
kmer_132242116.0	Contig_146
kmer_344933441.0	Contig_147
kmer_435518439.0	Contig_147
kmer_347668373.0	Contig_147
kmer_386148207.0	Contig_147
kmer_516345575.0	Contig_147
kmer_282379654.0	Contig_147
kmer_352453968.0	Contig_147
kmer_409495387.0	Contig_147
kmer_116441785.0	Contig_147
kmer_271605563.0	Contig_147
kmer_500112632.0	Contig_147
kmer_514323879.0	Contig_147
kmer_419150594.0	Contig_147
kmer_211991376.0	Contig_147
kmer_473828127.0	Contig_147
kmer_236301775.0	Contig_147
kmer_100883389.0	Contig_147
kmer_475249704.0	Contig_147
kmer_220633993.0	Contig_147
kmer_494288557.0	Contig_147
kmer_376028759.0	Contig_147
kmer_159426922.0	Contig_147
kmer_194355126.0	Contig_147
kmer_131748000.0	Contig_147
kmer_58852331.0	Contig_147
kmer_18836500.0	Contig_147
kmer_40506955.0	Contig_147
kmer_92274991.0	Contig_147
kmer_129339477.0	Contig_147
kmer_420340490.0	Contig_148
kmer_180731460.0	Contig_148
kmer_341720092.0	Contig_148
kmer_356674786.0	Contig_148
kmer_425398894.0	Contig_148
kmer_285590289.0	Contig_148
kmer_3323320.0	Contig_148
kmer_5124796.0	Contig_148
kmer_8798620.0	Contig_148
kmer_17060918.0	Contig_148
kmer_36604005.0	Contig_148
kmer_83768463.0	Contig_148
kmer_197881738.0	Contig_148
kmer_447359725.0	Contig_148
kmer_440915201.0	Contig_148
kmer_378500849.0	Contig_148
kmer_468705445.0	Contig_148
kmer_305191519.0	Contig_148
kmer_147503215.0	Contig_148
kmer_345794631.0	Contig_148
kmer_376610411.0	Contig_148
kmer_254068590.0	Contig_148
kmer_245112233.0	Contig_148
kmer_462312200.0	Contig_148
kmer_375169844.0	Contig_148
kmer_469343707.0	Contig_148
kmer_177794737.0	Contig_148
kmer_415063448.0	Contig_148
kmer_176659083.0	Contig_148
kmer_336083404.0	Contig_149
kmer_257555100.0	Contig_149
kmer_263164100.0	Contig_149
kmer_138847214.0	Contig_149
kmer_303468042.0	Contig_149
kmer_104422874.0	Contig_149
kmer_244752439.0	Contig_149
kmer_267695982.0	Contig_149
kmer_371782150.0	Contig_149
kmer_478459134.0	Contig_149
kmer_25526951.0	Contig_149
kmer_55643961.0	Contig_149
kmer_123535313.0	Contig_149
kmer_121082285.0	Contig_149
kmer_17057322.0	Contig_149
kmer_36594389.0	Contig_149
kmer_83743038.0	Contig_149
kmer_197818358.0	Contig_149
kmer_394315926.0	Contig_149
kmer_167496204.0	Contig_149
kmer_374037936.0	Contig_149
kmer_487873470.0	Contig_149
kmer_138922779.0	Contig_149
kmer_276172213.0	Contig_149
kmer_259053144.0	Contig_149
kmer_356454199.0	Contig_149
kmer_466581337.0	Contig_149
kmer_512968501.0	Contig_149
kmer_407620492.0	Contig_149
kmer_301783316.0	Contig_150
kmer_129322631.0	Contig_150
kmer_301206875.0	Contig_150
kmer_125514578.0	Contig_150
kmer_119268207.0	Contig_150
kmer_55738131.0	Contig_150
kmer_123718334.0	Contig_150
kmer_287452652.0	Contig_150
kmer_20968586.0	Contig_150
kmer_45264446.0	Contig_150
kmer_101628639.0	Contig_150
kmer_237795098.0	Contig_150
kmer_324936474.0	Contig_150
kmer_291066203.0	Contig_150
kmer_50550757.0	Contig_150
kmer_112558291.0	Contig_150
kmer_263411043.0	Contig_150
kmer_506917513.0	Contig_150
kmer_485655966.0	Contig_150
kmer_116113635.0	Contig_150
kmer_270893986.0	Contig_150
kmer_500213823.0	Contig_150
kmer_512490681.0	Contig_150
kmer_403732914.0	Contig_150
kmer_50825882.0	Contig_150
kmer_113125250.0	Contig_150
kmer_264530783.0	Contig_150
kmer_469041005.0	Contig_150
kmer_208732096.0	Contig_150
kmer_315959271.0	Contig_151
kmer_205816933.0	Contig_151
kmer_464757948.0	Contig_151
kmer_506971526.0	Contig_151
kmer_269851246.0	Contig_151
kmer_395375381.0	Contig_151
kmer_377281481.0	Contig_151
kmer_159972326.0	Contig_151
kmer_455291352.0	Contig_151
kmer_374688537.0	Contig_151
kmer_158782892.0	Contig_151
kmer_333080424.0	Contig_151
kmer_308493821.0	Contig_151
kmer_167106359.0	Contig_151
kmer_82764090.0	Contig_151
kmer_36226125.0	Contig_151
kmer_289453693.0	Contig_151
kmer_329515056.0	Contig_151
kmer_432184331.0	Contig_151
kmer_365002889.0	Contig_151
kmer_453637347.0	Contig_151
kmer_454631989.0	Contig_151
kmer_279853388.0	Contig_151
kmer_424901544.0	Contig_151
kmer_174369346.0	Contig_151
kmer_408019505.0	Contig_151
kmer_97447278.0	Contig_151
kmer_228032072.0	Contig_151
kmer_444538731.0	Contig_151
kmer_450374260.0	Contig_152
kmer_275704137.0	Contig_152
kmer_349532366.0	Contig_152
kmer_236048077.0	Contig_152
kmer_495949807.0	Contig_152
kmer_231627402.0	Contig_152
kmer_320160399.0	Contig_152
kmer_136998075.0	Contig_152
kmer_60618990.0	Contig_152
kmer_475018428.0	Contig_152
kmer_218062594.0	Contig_152
kmer_317908447.0	Contig_152
kmer_430382149.0	Contig_152
kmer_461440347.0	Contig_152
kmer_493951991.0	Contig_152
kmer_217353571.0	Contig_152
kmer_480524797.0	Contig_152
kmer_50125115.0	Contig_152
kmer_111777872.0	Contig_152
kmer_262010688.0	Contig_152
kmer_511737306.0	Contig_152
kmer_479985130.0	Contig_152
kmer_43777052.0	Contig_152
kmer_98748529.0	Contig_152
kmer_231409921.0	Contig_152
kmer_236515331.0	Contig_152
kmer_234307828.0	Contig_152
kmer_335268132.0	Contig_152
kmer_143250302.0	Contig_152
kmer_380042595.0	Contig_153
kmer_297960920.0	Contig_153
kmer_99618486.0	Contig_153
kmer_233364681.0	Contig_153
kmer_469533277.0	Contig_153
kmer_209039333.0	Contig_153
kmer_316557549.0	Contig_153
kmer_334620499.0	Contig_153
kmer_337651550.0	Contig_153
kmer_144190870.0	Contig_153
kmer_164311375.0	Contig_153
kmer_387317780.0	Contig_153
kmer_263993539.0	Contig_153
kmer_448234199.0	Contig_153
kmer_422223724.0	Contig_153
kmer_249572999.0	Contig_153
kmer_370054550.0	Contig_153
kmer_412914952.0	Contig_153
kmer_154568183.0	Contig_153
kmer_81054734.0	Contig_153
kmer_35530357.0	Contig_153
kmer_16635200.0	Contig_153
kmer_8632794.0	Contig_153
kmer_175629015.0	Contig_153
kmer_410716955.0	Contig_153
kmer_132068176.0	Contig_153
kmer_308049286.0	Contig_153
kmer_164520935.0	Contig_153
kmer_348218868.0	Contig_153
kmer_93825725.0	Contig_154
kmer_41305199.0	Contig_154
kmer_402920653.0	Contig_154
kmer_512368323.0	Contig_154
kmer_466381330.0	Contig_154
kmer_206868226.0	Contig_154
kmer_222588128.0	Contig_154
kmer_486846542.0	Contig_154
kmer_128671140.0	Contig_154
kmer_299623669.0	Contig_154
kmer_112979459.0	Contig_154
kmer_264232467.0	Contig_154
kmer_523422754.0	Contig_154
kmer_395870768.0	Contig_154
kmer_157851117.0	Contig_154
kmer_372633426.0	Contig_154
kmer_225854846.0	Contig_154
kmer_71374714.0	Contig_154
kmer_166539896.0	Contig_154
kmer_392071797.0	Contig_154
kmer_524841885.0	Contig_154
kmer_275479860.0	Contig_154
kmer_118250360.0	Contig_154
kmer_53244042.0	Contig_154
kmer_24441536.0	Contig_154
kmer_401427808.0	Contig_154
kmer_307273019.0	Contig_154
kmer_160231081.0	Contig_154
kmer_377806784.0	Contig_154
kmer_490845633.0	Contig_155
kmer_174684799.0	Contig_155
kmer_408698732.0	Contig_155
kmer_106490233.0	Contig_155
kmer_249587995.0	Contig_155
kmer_344097224.0	Contig_155
kmer_413025262.0	Contig_155
kmer_155579744.0	Contig_155
kmer_367271464.0	Contig_155
kmer_394909198.0	Contig_155
kmer_494172860.0	Contig_155
kmer_219675633.0	Contig_155
kmer_162550048.0	Contig_155
kmer_88568126.0	Contig_155
kmer_209000204.0	Contig_155
kmer_391096378.0	Contig_155
kmer_166042405.0	Contig_155
kmer_71195375.0	Contig_155
kmer_405423735.0	Contig_155
kmer_342155163.0	Contig_155
kmer_248472876.0	Contig_155
kmer_433206851.0	Contig_155
kmer_232879902.0	Contig_155
kmer_319095534.0	Contig_155
kmer_224823745.0	Contig_155
kmer_420535555.0	Contig_155
kmer_154112284.0	Contig_155
kmer_363252353.0	Contig_155
kmer_448932698.0	Contig_155
kmer_16153393.0	Contig_156
kmer_76706418.0	Contig_156
kmer_179608104.0	Contig_156
kmer_418228863.0	Contig_156
kmer_203692255.0	Contig_156
kmer_461113993.0	Contig_156
kmer_492673530.0	Contig_156
kmer_201760953.0	Contig_156
kmer_458025492.0	Contig_156
kmer_246509400.0	Contig_156
kmer_30462128.0	Contig_156
kmer_46909594.0	Contig_156
kmer_21670323.0	Contig_156
kmer_374167882.0	Contig_156
kmer_215280075.0	Contig_156
kmer_91531785.0	Contig_156
kmer_40066725.0	Contig_156
kmer_323077046.0	Contig_156
kmer_247397236.0	Contig_156
kmer_511760111.0	Contig_156
kmer_270844603.0	Contig_156
kmer_499378954.0	Contig_156
kmer_235531427.0	Contig_156
kmer_420861754.0	Contig_156
kmer_491586880.0	Contig_156
kmer_184789898.0	Contig_156
kmer_207436972.0	Contig_156
kmer_302596159.0	Contig_156
kmer_133250896.0	Contig_156
kmer_407756262.0	Contig_157
kmer_512987772.0	Contig_157
kmer_525428347.0	Contig_157
kmer_472629326.0	Contig_157
kmer_211205111.0	Contig_157
kmer_89508119.0	Contig_157
kmer_38961540.0	Contig_157
kmer_14559081.0	Contig_157
kmer_30425276.0	Contig_157
kmer_68191952.0	Contig_157
kmer_158313174.0	Contig_157
kmer_373600784.0	Contig_157
kmer_486440054.0	Contig_157
kmer_124325698.0	Contig_157
kmer_288838312.0	Contig_157
kmer_31680017.0	Contig_157
kmer_71353415.0	Contig_157
kmer_166482914.0	Contig_157
kmer_391961482.0	Contig_157
kmer_524671686.0	Contig_157
kmer_275765020.0	Contig_157
kmer_118406216.0	Contig_157
kmer_53314560.0	Contig_157
kmer_24473496.0	Contig_157
kmer_294630861.0	Contig_157
kmer_72372312.0	Contig_157
kmer_169364577.0	Contig_157
kmer_398194406.0	Contig_157
kmer_524401537.0	Contig_157
kmer_187188963.0	Contig_158
kmer_432352754.0	Contig_158
kmer_330428175.0	Contig_158
kmer_294760086.0	Contig_158
kmer_73589388.0	Contig_158
kmer_172030392.0	Contig_158
kmer_403308055.0	Contig_158
kmer_46164682.0	Contig_158
kmer_103516160.0	Contig_158
kmer_169301398.0	Contig_158
kmer_308908383.0	Contig_158
kmer_132381134.0	Contig_158
kmer_397519654.0	Contig_158
kmer_513377625.0	Contig_158
kmer_249277867.0	Contig_158
kmer_106362972.0	Contig_158
kmer_47557241.0	Contig_158
kmer_171365402.0	Contig_158
kmer_351034499.0	Contig_158
kmer_31119764.0	Contig_158
kmer_69906866.0	Contig_158
kmer_162715504.0	Contig_158
kmer_383579508.0	Contig_158
kmer_455998971.0	Contig_158
kmer_401526759.0	Contig_158
kmer_25757729.0	Contig_158
kmer_56138709.0	Contig_158
kmer_124676755.0	Contig_158
kmer_289760034.0	Contig_158
kmer_319439089.0	Contig_159
kmer_226759539.0	Contig_159
kmer_455451017.0	Contig_159
kmer_181631331.0	Contig_159
kmer_422004274.0	Contig_159
kmer_208640201.0	Contig_159
kmer_316493155.0	Contig_159
kmer_398547717.0	Contig_159
kmer_449491129.0	Contig_159
kmer_363475492.0	Contig_159
kmer_154185135.0	Contig_159
kmer_66591371.0	Contig_159
kmer_293707712.0	Contig_159
kmer_407895131.0	Contig_159
kmer_95985301.0	Contig_159
kmer_224586282.0	Contig_159
kmer_488830109.0	Contig_159
kmer_150810423.0	Contig_159
kmer_327984219.0	Contig_159
kmer_416489359.0	Contig_159
kmer_189249876.0	Contig_159
kmer_205483034.0	Contig_159
kmer_315891756.0	Contig_159
kmer_411615183.0	Contig_159
kmer_142347312.0	Contig_159
kmer_332955792.0	Contig_159
kmer_307918947.0	Contig_159
kmer_163813862.0	Contig_159
kmer_235052677.0	Contig_160
kmer_100300699.0	Contig_160
kmer_44557564.0	Contig_160
kmer_403167964.0	Contig_160
kmer_423554279.0	Contig_160
kmer_194543717.0	Contig_160
kmer_417101010.0	Contig_160
kmer_447464870.0	Contig_160
kmer_111415478.0	Contig_160
kmer_261425313.0	Contig_160
kmer_506381473.0	Contig_160
kmer_477455301.0	Contig_160
kmer_15691587.0	Contig_160
kmer_33039723.0	Contig_160
kmer_74577205.0	Contig_160
kmer_174257577.0	Contig_160
kmer_333147928.0	Contig_160
kmer_94359582.0	Contig_160
kmer_220637981.0	Contig_160
kmer_484500237.0	Contig_160
kmer_100942524.0	Contig_160
kmer_236420190.0	Contig_160
kmer_349483873.0	Contig_160
kmer_278383977.0	Contig_160
kmer_506156964.0	Contig_160
kmer_464539058.0	Contig_160
kmer_205674344.0	Contig_160
kmer_315930923.0	Contig_160
